Category,Task_ID,Status,Has_Placeholder_Msg,Has_Dummy_Data,Has_Sample_Evidence,Has_Viz_Placeholder,Has_Real_Data,Datasets_Used,Has_Real_Analysis,Analysis_Methods,Evidence_Required,File_Path
Specialized_Processing,SPEC-008-Run-phase-based-motion-correction-for,PLACEHOLDER,Yes,Yes,No,No,Yes,surf_nki_enhanced,No,None,motion_corrected.nii.gz; displacement_params.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-008-Run-phase-based-motion-correction-for/run_analysis.sh
Specialized_Processing,SPEC-009-Apply-temporal-filtering-with-optimal,PLACEHOLDER,Yes,Yes,No,No,Yes,adhd,No,None,filtered_data.nii.gz; frequency_analysis.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-009-Apply-temporal-filtering-with-optimal/run_analysis.sh
Specialized_Processing,SPEC-010-Run-spike-regression-to-remove,PLACEHOLDER,Yes,Yes,No,No,Yes,development_fmri,No,None,spike_regressors.csv; cleaned_data.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-010-Run-spike-regression-to-remove/run_analysis.sh
Specialized_Processing,SPEC-011-Apply-spatial-smoothing-with-varying,PLACEHOLDER,Yes,No,Yes,No,Yes,haxby,No,None,smoothness_comparison.csv; smoothed_data/,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-011-Apply-spatial-smoothing-with-varying/run_analysis.sh
Specialized_Processing,SPEC-012-Run-scrubbing-to-remove-high-motion,PLACEHOLDER,Yes,No,No,No,Yes,abide_pcp,No,None,censored_indices.txt; qc_metrics.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-012-Run-scrubbing-to-remove-high-motion/run_analysis.sh
Specialized_Processing,SPEC-013-Apply-gradient-unwarping-to-correct,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,unwarped_bold.nii.gz; gradient_coefficients.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-013-Apply-gradient-unwarping-to-correct/run_analysis.sh
Specialized_Processing,SPEC-014-Run-nuisance-regression-with-orthogonalization,PLACEHOLDER,Yes,Yes,No,No,Yes,localizer_contrasts,No,None,cleaned_beta_maps.nii.gz; variance_partitioning.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-014-Run-nuisance-regression-with-orthogonalization/run_analysis.sh
Specialized_Processing,SPEC-015-Apply-despiking-to-remove-outlier,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,despiked_data.nii.gz; outlier_map.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-015-Apply-despiking-to-remove-outlier/run_analysis.sh
Specialized_Processing,SPEC-016-Run-independent-vector-analysis-for,PLACEHOLDER,Yes,Yes,No,No,Yes,abide_pcp,No,None,iva_components.nii.gz; subject_loadings.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-016-Run-independent-vector-analysis-for/run_analysis.sh
Specialized_Processing,SPEC-017-Apply-phase-scrambling-for-null-hypothesis,PLACEHOLDER,Yes,No,No,No,Yes,surf_nki_enhanced,No,None,phase_scrambled_data.npy; null_connectivity.npy,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-017-Apply-phase-scrambling-for-null-hypothesis/run_analysis.sh
Specialized_Processing,SPEC-018-Run-dual-regression-to-extract,PLACEHOLDER,Yes,No,Yes,No,Yes,development_fmri,No,None,subject_spatial_maps/; subject_timeseries.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-018-Run-dual-regression-to-extract/run_analysis.sh
Specialized_Processing,SPEC-019-Apply-motion-censoring-with-interpolation,PLACEHOLDER,Yes,Yes,No,No,Yes,adhd,No,None,interpolated_data.nii.gz; censoring_mask.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-019-Apply-motion-censoring-with-interpolation/run_analysis.sh
Specialized_Processing,SPEC-020-Run-component-based-noise-correction-on,PLACEHOLDER,Yes,Yes,No,No,No,None,No,None,denoised_cbf.nii.gz; noise_components.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Specialized_Processing/SPEC-020-Run-component-based-noise-correction-on/run_analysis.sh
Statistical_Analysis,STAT-001-Run-first-level-GLM-on-Haxby,REAL,No,No,No,No,Yes,haxby,Yes,FirstLevelModel; compute_contrast; .fit(; plot_stat_map,beta_maps.nii.gz; contrast_zmap.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-001-Run-first-level-GLM-on-Haxby/run_analysis.sh
Statistical_Analysis,STAT-002-Perform-group-level-one-sample-t-test-on,PARTIAL,No,Yes,No,No,No,None,Yes,FirstLevelModel,group_tmap.nii.gz; thresholded_map.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-002-Perform-group-level-one-sample-t-test-on/run_analysis.sh
Statistical_Analysis,STAT-003-Run-two-sample-t-test-comparing-ADHD,PARTIAL,No,Yes,No,No,Yes,adhd,Yes,FirstLevelModel,adhd_vs_control_tmap.nii.gz; significant_clusters.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-003-Run-two-sample-t-test-comparing-ADHD/run_analysis.sh
Statistical_Analysis,STAT-004-Perform-ANCOVA-with-age-as,PARTIAL,No,Yes,No,No,Yes,development_fmri,Yes,FirstLevelModel,age_adjusted_contrast.nii.gz; ancova_table.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-004-Perform-ANCOVA-with-age-as/run_analysis.sh
Statistical_Analysis,STAT-005-Run-paired-t-test-on-NKI,PARTIAL,No,Yes,No,No,Yes,surf_nki_enhanced,Yes,FirstLevelModel,paired_tmap.nii.gz; reliability_metrics.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-005-Run-paired-t-test-on-NKI/run_analysis.sh
Statistical_Analysis,STAT-006-Apply-FDR-correction-to-Miyawaki,PARTIAL,No,Yes,No,No,Yes,miyawaki2008,Yes,FirstLevelModel,fdr_corrected_map.nii.gz; significant_voxels.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-006-Apply-FDR-correction-to-Miyawaki/run_analysis.sh
Statistical_Analysis,STAT-007-Perform-cluster-extent-threshold-with-FSL,PARTIAL,No,Yes,No,No,Yes,abide_pcp,Yes,FirstLevelModel,randomise_tfce_tstat.nii.gz; cluster_table.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-007-Perform-cluster-extent-threshold-with-FSL/run_analysis.sh
Statistical_Analysis,STAT-008-Run-AFNI-3dClustSim-Monte-Carlo,REAL,No,No,No,No,Yes,spm_auditory,Yes,FirstLevelModel,cluster_threshold_table.txt; acf_parameters.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-008-Run-AFNI-3dClustSim-Monte-Carlo/run_analysis.sh
Statistical_Analysis,STAT-009-Compute-effect-sizes-Cohens-d,PARTIAL,No,Yes,No,No,Yes,oasis_vbm,Yes,FirstLevelModel,cohens_d_map.nii.gz; effect_size_stats.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-009-Compute-effect-sizes-Cohens-d/run_analysis.sh
Statistical_Analysis,STAT-010-Run-mixed-effects-GLM-with-random,PARTIAL,No,Yes,No,No,Yes,fiac_first_level,Yes,FirstLevelModel,fixed_effects.nii.gz; random_effects_variance.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-010-Run-mixed-effects-GLM-with-random/run_analysis.sh
Statistical_Analysis,STAT-011-Perform-factorial-ANOVA-with-task,PARTIAL,No,Yes,No,No,Yes,localizer_contrasts,Yes,FirstLevelModel,main_effect_task.nii.gz; task_x_group.nii.gz; f_stats.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-011-Perform-factorial-ANOVA-with-task/run_analysis.sh
Statistical_Analysis,STAT-012-Apply-Bonferroni-correction-for-family-wise,REAL,No,No,No,No,Yes,haxby,Yes,FirstLevelModel,bonferroni_corrected.csv; significant_rois.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-012-Apply-Bonferroni-correction-for-family-wise/run_analysis.sh
Statistical_Analysis,STAT-013-Run-non-parametric-Kruskal-Wallis-test-on,REAL,No,No,No,No,Yes,adhd,Yes,FirstLevelModel,kruskal_results.csv; post_hoc_comparisons.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-013-Run-non-parametric-Kruskal-Wallis-test-on/run_analysis.sh
Statistical_Analysis,STAT-014-Perform-multivariate-GLM-with-multiple,REAL,No,No,No,No,Yes,abide_pcp,Yes,FirstLevelModel,manova_results.csv; multivariate_statistics.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-014-Perform-multivariate-GLM-with-multiple/run_analysis.sh
Statistical_Analysis,STAT-015-Run-robust-regression-to-handle,PARTIAL,No,Yes,No,No,Yes,development_fmri,Yes,FirstLevelModel,robust_beta_map.nii.gz; outlier_weights.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-015-Run-robust-regression-to-handle/run_analysis.sh
Statistical_Analysis,STAT-016-Apply-small-volume-correction-for,PARTIAL,No,Yes,No,No,Yes,mixed_gambles,Yes,FirstLevelModel,svc_corrected_map.nii.gz; peak_coordinates.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-016-Apply-small-volume-correction-for/run_analysis.sh
Statistical_Analysis,STAT-017-Perform-conjunction-analysis-between-language,PARTIAL,No,Yes,No,No,Yes,localizer_contrasts,Yes,FirstLevelModel,conjunction_map.nii.gz; shared_activation.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-017-Perform-conjunction-analysis-between-language/run_analysis.sh
Statistical_Analysis,STAT-018-Run-temporal-autocorrelation-correction-with,PARTIAL,No,Yes,No,No,Yes,haxby,Yes,FirstLevelModel,prewhitened_residuals.nii.gz; ar_coefficients.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-018-Run-temporal-autocorrelation-correction-with/run_analysis.sh
Statistical_Analysis,STAT-019-Compute-bootstrap-confidence-intervals-for,REAL,No,No,No,No,Yes,surf_nki_enhanced,Yes,FirstLevelModel,bootstrap_estimates.csv; ci_visualization.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-019-Compute-bootstrap-confidence-intervals-for/run_analysis.sh
Statistical_Analysis,STAT-020-Apply-PALM-accelerated-permutation-testing,PARTIAL,No,Yes,No,No,Yes,oasis_vbm,Yes,FirstLevelModel,palm_tstat_fwep.nii.gz; palm_log.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Analysis/STAT-020-Apply-PALM-accelerated-permutation-testing/run_analysis.sh
Statistical_Inference,STATINF-001-Run-10000-permutation-test-on,REAL,No,No,No,No,Yes,haxby,Yes,FirstLevelModel,permutation_pvals.npy; null_histogram.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-001-Run-10000-permutation-test-on/run_analysis.sh
Statistical_Inference,STATINF-002-Apply-FDR-correction-to-group,PARTIAL,No,Yes,No,No,Yes,localizer_contrasts,Yes,FirstLevelModel,fdr_corrected_map.nii.gz; qvals.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-002-Apply-FDR-correction-to-group/run_analysis.sh
Statistical_Inference,STATINF-003-Perform-cluster-based-thresholding-using-FSL,PARTIAL,No,Yes,No,No,No,None,Yes,FirstLevelModel,corrected_clusters.nii.gz; cluster_stats.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-003-Perform-cluster-based-thresholding-using-FSL/run_analysis.sh
Statistical_Inference,STATINF-004-Run-Bayesian-second-level-analysis-with,PARTIAL,No,Yes,No,No,No,None,Yes,FirstLevelModel,posterior_mean.nii.gz; credible_intervals.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-004-Run-Bayesian-second-level-analysis-with/run_analysis.sh
Statistical_Inference,STATINF-005-Calculate-confidence-intervals-for-ROI,REAL,No,No,No,No,Yes,adhd,Yes,FirstLevelModel,effect_sizes.csv; ci_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-005-Calculate-confidence-intervals-for-ROI/run_analysis.sh
Statistical_Inference,STATINF-006-Perform-TFCE-correction-on-mixed,PARTIAL,No,Yes,No,No,Yes,development_fmri,Yes,FirstLevelModel,tfce_map.nii.gz; corrected_pvals.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-006-Perform-TFCE-correction-on-mixed/run_analysis.sh
Statistical_Inference,STATINF-007-Run-sign-flipping-permutation-test-for,REAL,No,No,No,No,No,None,Yes,FirstLevelModel,sign_flip_results.csv; null_distribution.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-007-Run-sign-flipping-permutation-test-for/run_analysis.sh
Statistical_Inference,STATINF-008-Apply-Bonferroni-correction-to-ROI-based,REAL,No,No,No,No,No,None,Yes,FirstLevelModel,roi_results.csv; corrected_pvals.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-008-Apply-Bonferroni-correction-to-ROI-based/run_analysis.sh
Statistical_Inference,STATINF-009-Compute-standardized-effect-sizes-Cohens,PARTIAL,No,Yes,No,No,Yes,abide_pcp,Yes,FirstLevelModel,effect_sizes.csv; effect_size_map.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-009-Compute-standardized-effect-sizes-Cohens/run_analysis.sh
Statistical_Inference,STATINF-010-Run-mixed-effects-ANOVA-with,PARTIAL,No,Yes,No,No,No,None,Yes,FirstLevelModel,anova_fmap.nii.gz; variance_components.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-010-Run-mixed-effects-ANOVA-with/run_analysis.sh
Statistical_Inference,STATINF-011-Perform-equivalence-testing-for-null,REAL,No,No,No,No,Yes,haxby,Yes,FirstLevelModel,equivalence_results.csv; tost_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-011-Perform-equivalence-testing-for-null/run_analysis.sh
Statistical_Inference,STATINF-012-Calculate-power-analysis-for-future,REAL,No,No,No,No,Yes,oasis_vbm,Yes,FirstLevelModel,power_analysis.csv; power_curve.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-012-Calculate-power-analysis-for-future/run_analysis.sh
Statistical_Inference,STATINF-013-Run-robust-regression-with-outlier,REAL,No,No,No,No,Yes,oasis_vbm,Yes,FirstLevelModel,robust_regression.csv; outlier_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-013-Run-robust-regression-with-outlier/run_analysis.sh
Statistical_Inference,STATINF-014-Perform-exact-permutation-test-with,REAL,No,No,No,No,No,None,Yes,FirstLevelModel,exact_pvals.csv; all_permutations.npy,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-014-Perform-exact-permutation-test-with/run_analysis.sh
Statistical_Inference,STATINF-015-Apply-voxel-wise-FWE-correction-using,PARTIAL,No,Yes,No,No,No,None,Yes,FirstLevelModel,fwe_corrected.nii.gz; max_distribution.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-015-Apply-voxel-wise-FWE-correction-using/run_analysis.sh
Statistical_Inference,STATINF-016-Run-bootstrap-resampling-to-estimate,REAL,No,No,No,No,No,None,Yes,FirstLevelModel,bootstrap_weights.npy; stability_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-016-Run-bootstrap-resampling-to-estimate/run_analysis.sh
Statistical_Inference,STATINF-017-Perform-omnibus-F-test-followed-by,PARTIAL,No,Yes,No,No,No,None,Yes,FirstLevelModel,ftest_map.nii.gz; posthoc_results.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-017-Perform-omnibus-F-test-followed-by/run_analysis.sh
Statistical_Inference,STATINF-018-Calculate-heterogeneity-in-multi-site-data,PARTIAL,No,Yes,No,No,No,None,Yes,FirstLevelModel,site_heterogeneity.csv; i2_by_region.nii.gz,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-018-Calculate-heterogeneity-in-multi-site-data/run_analysis.sh
Statistical_Inference,STATINF-019-Run-likelihood-ratio-test-comparing,REAL,No,No,No,No,Yes,development_fmri,Yes,FirstLevelModel,model_comparison.csv; aic_bic_table.txt,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-019-Run-likelihood-ratio-test-comparing/run_analysis.sh
Statistical_Inference,STATINF-020-Perform-cross-validated-prediction-with-nested,REAL,No,No,No,No,Yes,adhd,Yes,FirstLevelModel,nested_cv_results.csv; cv_scheme.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Statistical_Inference/STATINF-020-Perform-cross-validated-prediction-with-nested/run_analysis.sh
Surface,SURF-001-Run-complete-FreeSurfer-recon-all-on,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh.pial; rh.white; aparc.stats,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-001-Run-complete-FreeSurfer-recon-all-on/run_analysis.sh
Surface,SURF-002-Extract-cortical-thickness-from-Desikan-Killiany,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh.aparc.stats; rh.aparc.stats; thickness.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-002-Extract-cortical-thickness-from-Desikan-Killiany/run_analysis.sh
Surface,SURF-003-Compute-surface-based-functional-connectivity-on,PLACEHOLDER,Yes,No,Yes,No,Yes,surf_nki_enhanced,No,None,lh_connectivity.gii; rh_connectivity.gii,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-003-Compute-surface-based-functional-connectivity-on/run_analysis.sh
Surface,SURF-004-Project-volumetric-activation-maps-to,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh_activation.gii; rh_activation.gii; surface_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-004-Project-volumetric-activation-maps-to/run_analysis.sh
Surface,SURF-005-Perform-surface-based-smoothing-with-10mm,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh_smooth.gii; rh_smooth.gii,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-005-Perform-surface-based-smoothing-with-10mm/run_analysis.sh
Surface,SURF-006-Compute-curvature-sulcal-depth-and,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh.curv; lh.sulc; lh.area; morphometry.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-006-Compute-curvature-sulcal-depth-and/run_analysis.sh
Surface,SURF-007-Resample-individual-surface-data-to,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh.fsaverage5.gii; rh.fsaverage5.gii,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-007-Resample-individual-surface-data-to/run_analysis.sh
Surface,SURF-008-Extract-vertex-wise-statistical-maps-comparing,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,thickness_pvals.gii; significant_clusters.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-008-Extract-vertex-wise-statistical-maps-comparing/run_analysis.sh
Surface,SURF-009-Create-inflated-and-flattened-surface,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh.inflated; lh.flat; surface_views.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-009-Create-inflated-and-flattened-surface/run_analysis.sh
Surface,SURF-010-Compute-Destrieux-atlas-parcellation-with,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh.aparc.a2009s.annot; destrieux_stats.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-010-Compute-Destrieux-atlas-parcellation-with/run_analysis.sh
Surface,SURF-011-Calculate-surface-based-inter-subject-alignment-using,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh.sphere.reg; rh.sphere.reg,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-011-Calculate-surface-based-inter-subject-alignment-using/run_analysis.sh
Surface,SURF-012-Extract-myelin-maps-from-T1wT2w,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh_myelin.gii; rh_myelin.gii; myelin_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-012-Extract-myelin-maps-from-T1wT2w/run_analysis.sh
Surface,SURF-013-Compute-geodesic-distance-along-surface,PLACEHOLDER,Yes,No,No,No,No,None,No,None,geodesic_distances.csv; shortest_paths.json,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-013-Compute-geodesic-distance-along-surface/run_analysis.sh
Surface,SURF-014-Perform-surface-based-searchlight-decoding-on,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh_accuracy.gii; searchlight_peaks.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-014-Perform-surface-based-searchlight-decoding-on/run_analysis.sh
Surface,SURF-015-Create-gradient-maps-of-functional,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,gradient1.gii; gradient2.gii; gradient_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-015-Create-gradient-maps-of-functional/run_analysis.sh
Surface,SURF-016-Compute-surface-area-expansioncontraction-from,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh_area_change.gii; longitudinal_stats.csv,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-016-Compute-surface-area-expansioncontraction-from/run_analysis.sh
Surface,SURF-017-Extract-white-matter-surface-and,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh.white; wm_gm_contrast.gii,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-017-Extract-white-matter-surface-and/run_analysis.sh
Surface,SURF-018-Perform-vertex-wise-correlation-with-behavioral,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,correlation_map.gii; behavior_brain_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-018-Perform-vertex-wise-correlation-with-behavioral/run_analysis.sh
Surface,SURF-019-Create-CIFTI-dscalar-files-combining,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,combined.dscalar.nii; cifti_plot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-019-Create-CIFTI-dscalar-files-combining/run_analysis.sh
Surface,SURF-020-Compute-local-gyrification-index-to,PLACEHOLDER,Yes,No,Yes,No,No,None,No,None,lh.pial_lgi; lgi_stats.csv; lgi_map.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Surface/SURF-020-Compute-local-gyrification-index-to/run_analysis.sh
Visualization,VIZ-001-Create-interactive-3D-brain-with,PLACEHOLDER,No,No,Yes,Yes,No,None,No,None,brain_3d.html; screenshot.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-001-Create-interactive-3D-brain-with/run_analysis.sh
Visualization,VIZ-002-Generate-glass-brain-plot-of,PLACEHOLDER,No,No,No,Yes,No,None,No,None,glass_brain.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-002-Generate-glass-brain-plot-of/run_analysis.sh
Visualization,VIZ-003-Plot-connectivity-matrix-with-hierarchical,PLACEHOLDER,No,No,No,Yes,No,None,No,None,connectivity_matrix.png; dendrogram.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-003-Plot-connectivity-matrix-with-hierarchical/run_analysis.sh
Visualization,VIZ-004-Create-surface-plot-of-cortical,PLACEHOLDER,No,No,No,Yes,No,None,No,None,thickness_lh.png; thickness_rh.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-004-Create-surface-plot-of-cortical/run_analysis.sh
Visualization,VIZ-005-Generate-connectome-circle-plot-with,PLACEHOLDER,No,No,No,Yes,No,None,No,None,connectome_circle.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-005-Generate-connectome-circle-plot-with/run_analysis.sh
Visualization,VIZ-006-Plot-MVPA-searchlight-accuracy-map,PLACEHOLDER,No,No,No,Yes,No,None,No,None,searchlight_slices.png,/home/runner/work/brain_researcher_benchmark_github_copilot/brain_researcher_benchmark_github_copilot/Visualization/VIZ-006-Plot-MVPA-searchlight-accuracy-map/run_analysis.sh
